x,y
5.639,1.458
8.639,1.458
11.639,1.458
2.639,4.458
5.639,4.458
8.639,4.458
11.639,4.458
14.639,4.458
2.639,7.458
5.639,7.458
8.639,7.458
11.639,7.458
14.639,7.458
2.639,10.458
5.639,10.458
8.639,10.458
11.639,10.458
14.639,10.458
2.639,13.458
5.639,13.458
8.639,13.458
11.639,13.458
